Age,Attrition,BusinessTravel,Daily Rate,Department,Distance From Home,Education,Education Field,EmployeeNumber,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,JobRole,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Overtime,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Current Manager
30,No,Travel Rarely,1465,Research & Development,1,Bachelor,Medical,1241,Very High,Male,63,High,1,Research Scientist,Medium,Married,3579,9369,0.0,Overtime,21,4,Low,1,12.0,2,High,11,9.0,5.0,7.0
42,No,Travel Frequently,458,Research & Development,26,Doctor,Medical,1242,Low,Female,60,High,3,Research Director,Low,Married,13191,23281,3.0,Overtime,17,3,High,0,20.0,6,High,1,0.0,0.0,0.0
35,No,No Travel,1212,Sales,8,College,Marketing,1243,High,Female,78,Medium,3,Sales Executive,Very High,Married,10377,13755,4.0,Overtime,11,3,Medium,1,16.0,6,Medium,13,2.0,4.0,12.0
27,No,Travel Rarely,1103,Research & Development,14,Bachelor,Life Sciences,1244,Low,Male,42,High,1,Research Scientist,Low,Married,2235,14377,1.0,Overtime,14,3,Very High,2,9.0,3,Medium,9,7.0,6.0,8.0
54,No,Travel Frequently,966,Research & Development,1,Master,Life Sciences,1245,Very High,Female,53,High,3,Manufacturing Director,High,Divorced,10502,9659,7.0,No Overtime,17,3,Low,1,28.5,2,Low,5,4.0,1.0,4.0
44,No,Travel Rarely,1117,Research & Development,2,Below College,Life Sciences,1246,Low,Female,72,Very High,1,Research Scientist,Very High,Married,2011,19982,1.0,No Overtime,13,3,Very High,1,10.0,5,High,10,5.0,7.0,7.0
19,Yes,No Travel,504,Research & Development,10,Bachelor,Medical,1248,Low,Female,96,Medium,1,Research Scientist,Medium,Single,1859,6148,1.0,Overtime,25,4,Medium,0,1.0,2,Very High,1,1.0,0.0,0.0
29,No,Travel Rarely,1010,Research & Development,1,Bachelor,Life Sciences,1249,Low,Female,97,High,1,Research Scientist,Very High,Divorced,3760,5598,1.0,No Overtime,15,3,Low,3,3.0,5,High,3,2.0,1.0,2.0
54,No,Travel Rarely,685,Research & Development,3,Bachelor,Life Sciences,1250,Very High,Male,85,High,4,Research Director,Very High,Married,16581,23474,3.0,No Overtime,14,3,Low,0,28.5,2,High,10,9.0,0.0,9.0
31,No,Travel Rarely,1332,Research & Development,11,College,Medical,1251,High,Male,80,High,2,Healthcare Representative,Low,Married,6833,17089,1.0,Overtime,12,3,Very High,0,6.0,2,Medium,6,5.0,0.0,1.0
31,No,Travel Rarely,1062,Research & Development,24,Bachelor,Medical,1252,High,Female,96,Medium,2,Healthcare Representative,Low,Single,6812,17198,1.0,No Overtime,19,3,Medium,0,10.0,2,High,10,9.0,1.0,8.0
59,No,Travel Rarely,326,Sales,3,Bachelor,Life Sciences,1254,High,Female,48,Medium,2,Sales Executive,Very High,Single,5171,16490,5.0,No Overtime,17,3,Very High,0,13.0,2,High,6,1.0,0.0,5.0
43,No,Travel Rarely,920,Research & Development,3,Bachelor,Life Sciences,1255,High,Male,96,Low,5,Research Director,Very High,Married,16581,18625,3.0,No Overtime,14,3,Medium,1,25.0,2,High,8,7.0,0.0,7.0
49,No,Travel Rarely,1098,Research & Development,4,College,Medical,1256,Low,Male,85,Medium,5,Manager,High,Married,16581,12124,2.0,No Overtime,13,3,High,1,23.0,2,Very High,1,0.0,0.0,0.0
36,No,Travel Frequently,469,Research & Development,3,Bachelor,Technical Degree,1257,High,Male,46,High,1,Research Scientist,Medium,Married,3692,9256,1.0,No Overtime,12,3,High,0,12.0,2,Medium,11,10.0,0.0,7.0
48,No,Travel Rarely,969,Research & Development,2,College,Technical Degree,1258,Very High,Male,76,Very High,1,Laboratory Technician,Medium,Single,2559,16620,5.0,No Overtime,11,3,High,0,7.0,4,Medium,1,0.0,0.0,0.0
27,No,Travel Rarely,1167,Research & Development,4,College,Life Sciences,1259,Low,Male,76,High,1,Research Scientist,High,Divorced,2517,3208,1.0,No Overtime,11,3,Medium,3,5.0,2,High,5,3.0,0.0,3.0
29,No,Travel Rarely,1329,Research & Development,7,Bachelor,Life Sciences,1260,High,Male,82,High,2,Healthcare Representative,Very High,Divorced,6623,4204,1.0,Overtime,11,3,Medium,2,6.0,2,High,6,0.0,1.0,0.0
48,No,Travel Rarely,715,Research & Development,1,Bachelor,Life Sciences,1263,Very High,Male,76,Medium,5,Research Director,Very High,Single,16581,8733,6.0,No Overtime,12,3,High,0,25.0,3,Very High,1,0.0,0.0,0.0
29,No,Travel Rarely,694,Research & Development,1,Bachelor,Life Sciences,1264,Very High,Female,87,Medium,4,Research Director,Very High,Divorced,16124,3423,3.0,No Overtime,14,3,Medium,2,9.0,2,Medium,7,7.0,1.0,7.0
34,No,Travel Rarely,1320,Research & Development,20,Bachelor,Technical Degree,1265,High,Female,89,Very High,1,Research Scientist,High,Married,2585,21643,0.0,No Overtime,17,3,Very High,0,2.0,5,Medium,1,0.0,0.0,0.0
44,No,Travel Rarely,1099,Sales,5,Bachelor,Marketing,1267,Medium,Male,88,High,5,Manager,Medium,Married,16581,8751,7.0,No Overtime,11,3,High,1,26.0,5,High,18,9.0,3.0,10.0
33,No,Travel Rarely,536,Sales,10,Doctor,Marketing,1268,Very High,Male,82,Very High,3,Sales Executive,High,Divorced,8380,21708,0.0,Overtime,14,3,Very High,2,10.0,3,High,9,8.0,0.0,8.0
19,No,Travel Rarely,265,Research & Development,25,Bachelor,Life Sciences,1269,Medium,Female,57,Very High,1,Research Scientist,Very High,Single,2994,21221,1.0,Overtime,12,3,Very High,0,1.0,2,High,1,0.0,0.0,1.0
23,No,Travel Rarely,373,Research & Development,1,College,Life Sciences,1270,Very High,Male,47,High,1,Research Scientist,High,Married,1223,16901,1.0,No Overtime,22,4,Very High,1,1.0,2,High,1,0.0,0.0,1.0
25,Yes,Travel Frequently,599,Sales,24,Below College,Life Sciences,1273,High,Male,73,Low,1,Sales Representative,Very High,Single,1118,8040,1.0,Overtime,14,3,Very High,0,1.0,4,High,1,0.0,1.0,0.0
26,No,Travel Rarely,583,Research & Development,4,College,Life Sciences,1275,High,Male,53,High,1,Research Scientist,Very High,Single,2875,9973,1.0,Overtime,20,4,Medium,0,8.0,2,Medium,8,5.0,2.0,2.0
45,Yes,Travel Rarely,1449,Sales,2,Bachelor,Marketing,1277,Low,Female,94,Low,5,Manager,Medium,Single,16581,2493,2.0,Overtime,16,3,Low,0,26.0,2,High,18,10.0,1.0,11.0
55,No,No Travel,177,Research & Development,8,Below College,Medical,1278,Very High,Male,37,Medium,4,Healthcare Representative,Medium,Divorced,13577,25592,1.0,Overtime,15,3,Very High,1,28.5,3,High,18,9.0,7.5,0.0
21,Yes,Travel Frequently,251,Research & Development,10,College,Life Sciences,1279,Low,Female,45,Medium,1,Laboratory Technician,High,Single,2625,25308,1.0,No Overtime,20,4,High,0,2.0,2,Low,2,2.0,2.0,2.0
46,No,Travel Rarely,168,Sales,4,College,Marketing,1280,Very High,Female,33,Medium,5,Manager,Medium,Married,16581,9946,2.0,No Overtime,14,3,High,1,26.0,2,High,11,4.0,0.0,8.0
34,No,Travel Rarely,131,Sales,2,Bachelor,Marketing,1281,High,Female,86,High,2,Sales Executive,Low,Single,4538,6039,0.0,Overtime,12,3,Very High,0,4.0,3,High,3,2.0,0.0,2.0
51,No,Travel Frequently,237,Sales,9,Bachelor,Life Sciences,1282,Very High,Male,83,High,5,Manager,Medium,Divorced,16581,19196,4.0,Overtime,24,4,Low,1,28.5,5,Medium,18,10.0,7.5,10.0
59,No,Travel Rarely,1429,Research & Development,18,Master,Medical,1283,Very High,Male,67,High,3,Manufacturing Director,Very High,Single,10512,20002,6.0,No Overtime,12,3,Very High,0,25.0,6,Medium,9,7.0,5.0,4.0
34,No,Travel Frequently,135,Research & Development,19,Bachelor,Medical,1285,High,Female,46,High,2,Laboratory Technician,Medium,Divorced,4444,22534,4.0,No Overtime,13,3,High,2,15.0,2,Very High,11,8.0,5.0,10.0
28,No,Travel Frequently,791,Research & Development,1,Master,Medical,1286,Very High,Male,44,High,1,Laboratory Technician,High,Single,2154,6842,0.0,Overtime,11,3,High,0,5.0,2,Medium,4,2.0,0.0,2.0
44,No,Travel Rarely,1199,Research & Development,4,College,Life Sciences,1288,High,Male,92,Very High,5,Manager,Low,Divorced,16581,17477,1.0,No Overtime,14,3,Very High,2,26.0,4,Medium,18,9.0,7.5,13.0
34,No,Travel Frequently,648,Human Resources,11,Bachelor,Life Sciences,1289,High,Male,56,Medium,2,Human Resources,Medium,Married,4490,21833,4.0,No Overtime,11,3,Very High,2,14.0,5,Very High,10,9.0,1.0,8.0
35,No,Travel Rarely,735,Research & Development,6,Below College,Life Sciences,1291,High,Male,66,High,1,Research Scientist,High,Married,3506,6020,0.0,Overtime,14,3,Very High,0,4.0,3,High,3,2.0,2.0,2.0
42,No,Travel Rarely,603,Research & Development,7,Master,Medical,1292,Medium,Female,78,Very High,2,Research Scientist,Medium,Married,2372,5628,6.0,Overtime,16,3,Very High,0,18.0,2,High,1,0.0,0.0,0.0
43,No,Travel Rarely,531,Sales,4,Master,Marketing,1293,Very High,Female,56,Medium,3,Sales Executive,Very High,Single,10231,20364,3.0,No Overtime,14,3,Very High,0,23.0,3,Very High,18,7.0,7.5,14.5
36,No,Travel Rarely,429,Research & Development,2,Master,Life Sciences,1294,High,Female,53,High,2,Manufacturing Director,Medium,Single,5410,2323,8.5,Overtime,11,3,Very High,0,18.0,2,High,16,14.0,5.0,12.0
44,Yes,Travel Rarely,621,Research & Development,15,Bachelor,Medical,1295,Low,Female,73,High,3,Healthcare Representative,Very High,Married,7978,14075,1.0,No Overtime,11,3,Very High,1,10.0,2,High,10,7.0,0.0,5.0
28,No,Travel Frequently,193,Research & Development,2,Bachelor,Life Sciences,1296,Very High,Male,52,Medium,1,Laboratory Technician,Very High,Married,3867,14222,1.0,Overtime,12,3,Medium,1,2.0,2,High,2,2.0,2.0,2.0
51,No,Travel Frequently,968,Research & Development,6,College,Medical,1297,Medium,Female,40,Medium,1,Laboratory Technician,High,Single,2838,4257,0.0,No Overtime,14,3,Medium,0,8.0,6,Medium,7,0.0,7.0,7.0
30,No,No Travel,879,Research & Development,9,College,Medical,1298,High,Female,72,High,2,Manufacturing Director,High,Single,4695,12858,7.0,Overtime,18,3,High,0,10.0,3,High,8,4.0,1.0,7.0
29,Yes,Travel Rarely,806,Research & Development,7,Bachelor,Technical Degree,1299,Medium,Female,39,High,1,Laboratory Technician,High,Divorced,3339,17285,3.0,Overtime,13,3,Low,2,10.0,2,High,7,7.0,7.0,7.0
28,No,Travel Rarely,640,Research & Development,1,Bachelor,Technical Degree,1301,Very High,Male,84,High,1,Research Scientist,Low,Single,2080,4732,2.0,No Overtime,11,3,Medium,0,5.0,2,Medium,3,2.0,1.0,2.0
25,No,Travel Rarely,266,Research & Development,1,Bachelor,Medical,1303,Very High,Female,40,High,1,Research Scientist,Medium,Single,2096,18830,1.0,No Overtime,18,3,Very High,0,2.0,3,Medium,2,2.0,2.0,1.0
32,No,Travel Rarely,604,Sales,8,Bachelor,Medical,1304,High,Male,56,Very High,2,Sales Executive,Very High,Married,6209,11693,1.0,No Overtime,15,3,High,2,10.0,4,Very High,10,7.0,0.0,8.0
45,No,Travel Frequently,364,Research & Development,25,Bachelor,Medical,1306,Medium,Female,83,High,5,Manager,Medium,Single,16581,13035,3.0,No Overtime,22,4,High,0,22.0,4,High,0,0.0,0.0,0.0
39,No,Travel Rarely,412,Research & Development,13,Master,Medical,1307,High,Female,94,Medium,4,Manager,Medium,Divorced,16581,17334,6.0,Overtime,13,3,Very High,2,21.0,4,High,18,9.0,7.5,2.0
58,No,Travel Rarely,848,Research & Development,23,Master,Life Sciences,1308,Low,Male,88,High,1,Research Scientist,High,Divorced,2372,26076,1.0,No Overtime,12,3,Very High,2,2.0,3,High,2,2.0,2.0,2.0
32,Yes,Travel Rarely,1089,Research & Development,7,College,Life Sciences,1309,Very High,Male,79,High,2,Laboratory Technician,High,Married,4883,22845,1.0,No Overtime,18,3,Low,1,10.0,3,High,10,4.0,1.0,1.0
39,Yes,Travel Rarely,360,Research & Development,23,Bachelor,Medical,1310,High,Male,93,High,1,Research Scientist,Low,Single,3904,22154,0.0,No Overtime,13,3,Low,0,6.0,2,High,5,2.0,0.0,3.0
30,No,Travel Rarely,1138,Research & Development,6,Bachelor,Technical Degree,1311,Low,Female,48,Medium,2,Laboratory Technician,Very High,Married,4627,23631,0.0,No Overtime,12,3,Low,1,10.0,6,High,9,2.0,6.0,7.0
36,No,Travel Rarely,325,Research & Development,10,Master,Technical Degree,1312,Very High,Female,63,High,3,Healthcare Representative,High,Married,7094,5747,3.0,No Overtime,12,3,Low,0,10.0,0,High,7,7.0,1.0,7.0
46,No,Travel Rarely,991,Human Resources,1,College,Life Sciences,1314,Very High,Female,44,High,1,Human Resources,Low,Single,3423,22957,6.0,No Overtime,12,3,High,0,10.0,3,Very High,7,6.0,5.0,7.0
28,No,No Travel,1476,Research & Development,1,Bachelor,Life Sciences,1315,High,Female,55,Low,2,Laboratory Technician,Very High,Married,6674,16392,0.0,No Overtime,11,3,Low,3,10.0,6,High,9,8.0,7.0,5.0
50,No,Travel Rarely,1322,Research & Development,28,Bachelor,Life Sciences,1317,Very High,Female,43,High,4,Research Director,Low,Married,16581,22422,4.0,Overtime,11,3,Medium,0,25.0,2,High,3,2.0,1.0,2.0
40,Yes,Travel Rarely,299,Sales,25,Master,Marketing,1318,Very High,Male,57,Medium,3,Sales Executive,Medium,Single,9094,17235,2.0,Overtime,12,3,High,0,9.0,2,High,5,4.0,1.0,0.0
52,Yes,Travel Rarely,1030,Sales,5,Bachelor,Life Sciences,1319,Medium,Male,64,High,3,Sales Executive,Medium,Single,8446,21534,8.5,Overtime,19,3,High,0,10.0,2,Medium,8,7.0,7.0,7.0
30,No,Travel Rarely,634,Research & Development,17,Master,Medical,1321,Medium,Female,95,High,3,Manager,Low,Married,11916,25927,1.0,Overtime,23,4,Very High,2,9.0,2,High,9,1.0,0.0,8.0
39,No,Travel Rarely,524,Research & Development,18,College,Life Sciences,1322,Low,Male,32,High,2,Manufacturing Director,High,Single,4534,13352,0.0,No Overtime,11,3,Low,0,9.0,6,High,8,7.0,1.0,7.0
31,No,No Travel,587,Sales,2,Master,Life Sciences,1324,Very High,Female,57,High,3,Sales Executive,High,Divorced,9852,8935,1.0,Overtime,19,3,Low,1,10.0,5,Medium,10,8.0,7.5,6.0
41,No,No Travel,256,Sales,10,College,Medical,1329,High,Male,40,Low,2,Sales Executive,Medium,Single,6151,22074,1.0,No Overtime,13,3,Low,0,19.0,4,High,18,2.0,7.5,9.0
31,Yes,Travel Frequently,1060,Sales,1,Bachelor,Life Sciences,1331,Very High,Female,54,High,1,Sales Representative,Medium,Single,2302,8319,1.0,Overtime,11,3,Low,0,3.0,2,Very High,3,2.0,2.0,2.0
44,Yes,Travel Rarely,935,Research & Development,3,Bachelor,Life Sciences,1333,Low,Male,89,High,1,Laboratory Technician,Low,Married,2362,14669,4.0,No Overtime,12,3,High,0,10.0,4,Very High,3,2.0,1.0,2.0
42,No,No Travel,495,Research & Development,2,Below College,Life Sciences,1334,High,Male,37,High,4,Manager,High,Married,16581,26582,0.0,Overtime,13,3,Very High,0,21.0,3,Medium,18,8.0,2.0,10.0
55,No,Travel Rarely,282,Research & Development,2,College,Medical,1336,Very High,Female,58,Low,5,Manager,High,Married,16581,6992,4.0,No Overtime,14,3,Very High,1,23.0,5,High,18,9.0,7.5,11.0
56,No,Travel Rarely,206,Human Resources,8,Master,Life Sciences,1338,Very High,Male,99,High,5,Manager,Medium,Single,16581,4022,6.0,No Overtime,14,3,Low,0,28.5,4,High,7,3.0,7.0,7.0
40,No,No Travel,458,Research & Development,16,College,Life Sciences,1340,High,Male,74,High,1,Research Scientist,High,Divorced,3544,8532,8.5,No Overtime,16,3,Medium,1,6.0,0,High,4,2.0,0.0,0.0
34,No,Travel Rarely,943,Research & Development,9,Bachelor,Life Sciences,1344,Very High,Male,86,High,3,Healthcare Representative,Very High,Divorced,8500,5494,0.0,No Overtime,11,3,Very High,1,10.0,0,Medium,9,7.0,1.0,6.0
40,No,Travel Rarely,523,Research & Development,2,Bachelor,Life Sciences,1346,High,Male,98,High,2,Research Scientist,Very High,Single,4661,22455,1.0,No Overtime,13,3,High,0,9.0,4,High,9,8.0,7.5,8.0
41,No,Travel Frequently,1018,Sales,1,Bachelor,Marketing,1349,High,Female,66,High,2,Sales Executive,Low,Divorced,4103,4297,0.0,No Overtime,17,3,Very High,1,10.0,2,High,9,3.0,1.0,7.0
35,No,Travel Frequently,482,Research & Development,4,Master,Life Sciences,1350,High,Male,87,High,2,Research Scientist,High,Single,4249,2690,1.0,Overtime,11,3,Medium,0,9.0,3,High,9,6.0,1.0,1.0
51,No,Travel Rarely,770,Human Resources,5,Bachelor,Life Sciences,1352,High,Male,84,High,4,Manager,Medium,Divorced,14026,17588,1.0,Overtime,11,3,Medium,1,28.5,2,High,18,9.0,0.0,10.0
38,No,Travel Rarely,1009,Sales,2,College,Life Sciences,1355,Medium,Female,31,High,2,Sales Executive,Low,Divorced,6893,19461,3.0,No Overtime,15,3,Very High,1,11.0,3,High,7,7.0,1.0,7.0
34,No,Travel Rarely,507,Sales,15,College,Medical,1356,High,Female,66,High,2,Sales Executive,Low,Single,6125,23553,1.0,No Overtime,12,3,Very High,0,10.0,6,Very High,10,8.0,7.5,6.0
25,No,Travel Rarely,882,Research & Development,19,Below College,Medical,1358,Very High,Male,67,High,1,Laboratory Technician,Very High,Married,3669,9075,3.0,No Overtime,11,3,High,3,7.0,6,Medium,3,2.0,1.0,2.0
58,Yes,Travel Rarely,601,Research & Development,7,Master,Medical,1360,High,Female,53,Medium,3,Manufacturing Director,Low,Married,10008,12023,7.0,Overtime,14,3,Very High,0,28.5,0,Medium,10,9.0,5.0,9.0
40,No,Travel Rarely,329,Research & Development,1,Master,Life Sciences,1361,Medium,Male,88,High,1,Laboratory Technician,Medium,Married,2387,6762,3.0,No Overtime,22,4,High,1,7.0,3,High,4,2.0,0.0,3.0
36,No,Travel Frequently,607,Sales,7,Bachelor,Marketing,1362,Low,Female,83,Very High,2,Sales Executive,Low,Married,4639,2261,2.0,No Overtime,16,3,Very High,1,17.0,2,Medium,15,7.0,6.0,13.0
48,No,Travel Rarely,855,Research & Development,4,Bachelor,Life Sciences,1363,Very High,Male,54,High,3,Manufacturing Director,Very High,Single,7898,18706,1.0,No Overtime,11,3,High,0,11.0,2,High,10,9.0,0.0,8.0
27,No,Travel Rarely,1291,Sales,11,Bachelor,Medical,1364,High,Female,98,Very High,1,Sales Representative,Very High,Married,2534,6527,8.0,No Overtime,14,3,Medium,1,5.0,4,High,1,0.0,0.0,0.0
51,No,Travel Rarely,1405,Research & Development,11,College,Technical Degree,1367,Very High,Female,82,Medium,4,Manufacturing Director,Medium,Single,13142,24439,3.0,No Overtime,16,3,Medium,0,28.5,1,Medium,5,2.0,0.0,3.0
18,No,No Travel,1124,Research & Development,1,Bachelor,Life Sciences,1368,Very High,Female,97,High,1,Laboratory Technician,Very High,Single,1611,19305,1.0,No Overtime,15,3,High,0,0.0,5,Very High,0,0.0,0.0,0.0
35,No,Travel Rarely,817,Research & Development,1,Bachelor,Medical,1369,Very High,Female,60,Medium,2,Laboratory Technician,Very High,Married,5363,10846,0.0,No Overtime,12,3,Medium,1,10.0,0,High,9,7.0,0.0,0.0
27,No,Travel Frequently,793,Sales,2,Below College,Life Sciences,1371,Very High,Male,43,Low,2,Sales Executive,Very High,Single,5071,20392,3.0,No Overtime,20,4,Medium,0,8.0,3,High,6,2.0,0.0,0.0
55,Yes,Travel Rarely,267,Sales,13,Master,Marketing,1372,Low,Male,85,Very High,4,Sales Executive,High,Single,13695,9277,6.0,Overtime,17,3,High,0,24.0,2,Medium,18,7.0,3.0,8.0
56,No,Travel Rarely,1369,Research & Development,23,Bachelor,Life Sciences,1373,Very High,Male,68,High,4,Manufacturing Director,Medium,Married,13402,18235,4.0,Overtime,12,3,Low,1,28.5,0,High,18,14.5,7.5,9.0
34,No,No Travel,999,Research & Development,26,Below College,Technical Degree,1374,Low,Female,92,Medium,1,Research Scientist,High,Divorced,2029,15891,1.0,No Overtime,20,4,High,3,5.0,2,High,5,4.0,0.0,0.0
40,No,Travel Rarely,1202,Research & Development,2,Below College,Medical,1375,Medium,Female,89,Very High,2,Healthcare Representative,High,Divorced,6377,13888,5.0,No Overtime,20,4,Medium,3,15.0,0,High,12,11.0,7.5,8.0
34,No,Travel Rarely,285,Research & Development,29,Bachelor,Medical,1377,Medium,Male,86,High,2,Laboratory Technician,High,Married,5429,17491,4.0,No Overtime,13,3,Low,2,10.0,1,High,8,7.0,7.0,7.0
31,Yes,Travel Frequently,703,Sales,2,Bachelor,Life Sciences,1379,High,Female,90,Medium,1,Sales Representative,Very High,Single,2785,11882,7.0,No Overtime,14,3,High,0,3.0,3,Very High,1,0.0,0.0,0.0
35,Yes,Travel Frequently,662,Sales,18,Master,Marketing,1380,Very High,Female,67,High,2,Sales Executive,High,Married,4614,23288,0.0,Overtime,18,3,High,1,5.0,0,Medium,4,2.0,3.0,2.0
38,No,Travel Frequently,693,Research & Development,7,Bachelor,Life Sciences,1382,Very High,Male,57,Very High,1,Research Scientist,High,Divorced,2610,15748,1.0,No Overtime,11,3,Very High,3,4.0,2,High,4,2.0,0.0,3.0
34,No,Travel Rarely,404,Research & Development,2,Master,Technical Degree,1383,High,Female,98,High,2,Healthcare Representative,Very High,Single,6687,6163,1.0,No Overtime,11,3,Very High,0,14.0,2,Very High,14,11.0,4.0,11.0
28,No,Travel Rarely,736,Sales,26,Bachelor,Life Sciences,1387,High,Male,48,Medium,2,Sales Executive,Low,Married,4724,24232,1.0,No Overtime,11,3,High,1,5.0,0,High,5,3.0,0.0,4.0
31,Yes,Travel Rarely,330,Research & Development,22,Master,Medical,1389,Very High,Male,98,High,2,Manufacturing Director,High,Married,6179,21057,1.0,Overtime,15,3,Very High,2,10.0,3,Medium,10,2.0,6.0,7.0
39,No,Travel Rarely,1498,Sales,21,Master,Life Sciences,1390,Low,Male,44,Medium,2,Sales Executive,Very High,Married,6120,3567,3.0,Overtime,12,3,Very High,2,8.0,2,Very High,5,4.0,1.0,4.0
51,No,Travel Frequently,541,Sales,2,Bachelor,Marketing,1391,Medium,Male,52,High,3,Sales Executive,Medium,Married,10596,15395,2.0,No Overtime,11,3,Medium,0,14.0,5,High,4,2.0,3.0,2.0
41,No,Travel Frequently,1200,Research & Development,22,Bachelor,Life Sciences,1392,Very High,Female,75,High,2,Research Scientist,Very High,Divorced,5467,13953,3.0,Overtime,14,3,Low,2,12.0,4,Medium,6,2.0,3.0,3.0
37,No,Travel Rarely,1439,Research & Development,4,Below College,Life Sciences,1394,High,Male,54,High,1,Research Scientist,High,Married,2996,5182,7.0,Overtime,15,3,Very High,0,8.0,2,High,6,4.0,1.0,3.0
33,No,Travel Frequently,1111,Sales,5,Below College,Life Sciences,1395,Medium,Male,61,High,2,Sales Executive,Very High,Married,9998,19293,6.0,No Overtime,13,3,Low,0,8.0,2,Very High,5,4.0,1.0,2.0
32,No,Travel Rarely,499,Sales,2,Below College,Marketing,1396,High,Male,36,High,2,Sales Executive,Medium,Married,4078,20497,0.0,Overtime,13,3,Low,3,4.0,3,Medium,3,2.0,1.0,2.0
39,No,No Travel,1485,Research & Development,25,College,Life Sciences,1397,High,Male,71,High,3,Healthcare Representative,High,Married,10920,3449,3.0,No Overtime,21,4,Medium,1,13.0,2,High,6,4.0,0.0,5.0
